q1_cut,removed_images,n_removed,min_answers,n_subjects,spearman_r,spearman_p,fdr_bh,nominal_sig,fdr_sig
65,2;6,2,8,34,0.11816147460784025,0.505692230455453,0.7558559619392049,False,False
65,2;6,2,9,0,,,,False,False
65,2;6,2,10,0,,,,False,False
65,2;7,2,0,44,0.12956233759309435,0.40190749638565976,0.7506525013658502,False,False
65,2;7,2,1,44,0.12956233759309435,0.40190749638565976,0.7506525013658502,False,False
65,2;7,2,2,43,0.11447903490818534,0.46479321737359275,0.7510354628300103,False,False
65,2;7,2,3,42,0.10824730916803957,0.49501069667622727,0.7558129676892907,False,False
65,2;7,2,4,42,0.10824730916803957,0.49501069667622727,0.7558129676892907,False,False
65,2;7,2,5,42,0.10824730916803957,0.49501069667622727,0.7558129676892907,False,False
65,2;7,2,6,39,0.16682074598011631,0.31008917044921086,0.7506525013658502,False,False
65,2;7,2,7,35,0.09564644476168346,0.5846828098550007,0.7752442264060585,False,False
65,2;7,2,8,34,0.08275900945296204,0.6417069864626416,0.79992005232143,False,False
65,2;7,2,9,0,,,,False,False
65,2;7,2,10,0,,,,False,False
65,2;8,2,0,44,0.18423028899018054,0.23125016905805557,0.7506525013658502,False,False
65,2;8,2,1,44,0.18423028899018054,0.23125016905805557,0.7506525013658502,False,False
65,2;8,2,2,43,0.16622568007184554,0.2867272984630473,0.7506525013658502,False,False
65,2;8,2,3,42,0.15932117104447,0.313543232132356,0.7506525013658502,False,False
65,2;8,2,4,42,0.15932117104447,0.313543232132356,0.7506525013658502,False,False
65,2;8,2,5,42,0.15932117104447,0.313543232132356,0.7506525013658502,False,False
65,2;8,2,6,38,0.027761122552552694,0.8685928434722937,0.9231428784516089,False,False
65,2;8,2,7,35,0.09059024503859889,0.6047782138788673,0.7816886922645369,False,False
65,2;8,2,8,35,0.09059024503859889,0.6047782138788673,0.7816886922645369,False,False
65,2;8,2,9,0,,,,False,False
65,2;8,2,10,0,,,,False,False
65,2;9,2,0,44,0.17885543219046704,0.24538405482699793,0.7506525013658502,False,False
65,2;9,2,1,44,0.17885543219046704,0.24538405482699793,0.7506525013658502,False,False
65,2;9,2,2,43,0.15599757304828166,0.3178267134352717,0.7506525013658502,False,False
65,2;9,2,3,42,0.15192034074071972,0.3368368585308537,0.7506525013658502,False,False
65,2;9,2,4,42,0.15192034074071972,0.3368368585308537,0.7506525013658502,False,False
65,2;9,2,5,42,0.15192034074071972,0.3368368585308537,0.7506525013658502,False,False
65,2;9,2,6,40,0.08760746106997135,0.5908920301905654,0.7773945074295122,False,False
65,2;9,2,7,36,0.1611370563813433,0.34780442523529076,0.7506525013658502,False,False
65,2;9,2,8,34,0.0815329500536589,0.6466674869308368,0.8021967633715933,False,False
65,2;9,2,9,0,,,,False,False
65,2;9,2,10,0,,,,False,False
65,2;10,2,0,43,0.172438308041714,0.2688383130168824,0.7506525013658502,False,False
65,2;10,2,1,43,0.172438308041714,0.2688383130168824,0.7506525013658502,False,False
